Ia,Ib,Ic,Va,Vb,Vc,Output (S)
-63.21427842,84.57206087,-24.24217978,-0.411078987,-0.177620879,0.588699866,0
792.8611888,-95.84517984,35.50969988,0.033438267,-0.36515157,0.331713304,1
33.30037272,54.54132154,-91.11432924,-0.371901292,0.622662155,-0.250760863,0
-50.13210549,80.41318539,-27.96355999,-0.523369907,-0.008812785,0.532182693,0
-210.6188157,-58.78775892,48.0168079,0.381281533,-0.501578251,0.120296718,1
-151.2918124,-9.677451563,85.80016226,0.400749853,-0.132934945,-0.267814907,1
24.52803599,51.82078559,-74.01319986,-0.464144586,0.583016924,-0.118872338,0
240.4351801,610.1575859,57.7215446,0.041499123,-0.307024755,0.265525633,1
48.5096127,-19.34589436,-32.33815681,0.36356957,0.242040477,-0.605610047,0
-680.176786,-70.68934716,30.17562573,0.28474742,-0.197002075,-0.087745346,1
883.6073283,-439.3198899,-444.2897017,0.019757664,-0.042280572,0.022522908,1
54.86229263,-331.2058129,279.1223269,0.406614657,0.03853617,-0.445150828,1
-727.1536687,-16.38584727,-34.23100461,-0.046420606,0.369981978,-0.323561372,1
57.13444298,6.202485797,-61.39983384,0.024250862,0.52240172,-0.546652581,0
-0.999546653,82.78865516,-84.80822709,-0.586767808,0.473765029,0.113002779,0
-69.13483701,47.21938716,24.13402994,-0.109469645,-0.457331272,0.566800917,0
-860.0339281,325.8298527,-22.22298534,-0.025403526,0.327974958,-0.302571432,1
-347.3411155,-528.8082305,878.1568592,-0.042247152,0.018298452,0.0239487,1
374.4920642,-891.4887923,517.0240619,-0.024998924,-0.016601413,0.041600337,1
529.1224678,349.5401834,-876.5329139,0.041843392,-0.026684213,-0.015159179,1
821.9370928,-126.656717,-693.143463,0.032244226,-0.039974289,0.007730063,1
498.3253088,68.93259387,-40.07588541,-0.34479315,0.349040877,-0.004247727,1
50.58275616,-644.7705927,596.6780227,0.130502258,0.026180436,-0.156682694,1
498.8847003,367.3121312,53.76540512,0.042045221,-0.361093347,0.319048126,1
-336.1375951,881.2512118,46.67688921,0.027022885,-0.103298663,0.076275778,1
-46.19933959,60.73775899,-14.5384194,-0.499789427,-0.046763097,0.546552525,0
-882.5282922,463.4637991,421.0867221,-0.018618699,0.042283398,-0.023664699,1
691.5529744,-822.3207519,130.7655142,-0.008001709,-0.031992736,0.039994445,1
17.56445067,-782.0444985,767.034932,-0.224797298,-0.003288083,0.228085381,1
-365.9713972,-522.879383,-56.09166113,-0.042302068,0.342009769,-0.299707702,1
551.132727,323.8517631,-872.8543434,0.041615738,-0.027705739,-0.013909999,1
204.1687035,643.3242601,-845.368541,0.041033435,-0.011413624,-0.029619811,1
1.686851084,-48.8705233,49.95013029,0.598725299,-0.338021583,-0.260703716,0
34.51339186,-33.90745779,1.269764529,0.527705087,-0.01342032,-0.514284767,0
40.08752531,-56.73014164,28.25045972,0.572826448,-0.110847786,-0.461978662,0
-55.48239118,94.48078627,-42.24004141,-0.5080359,-0.036120358,0.544156258,0
853.8051608,-625.3225737,-226.4181409,0.009181761,-0.040375733,0.031193972,1
-38.80478725,785.0582606,-743.7402195,0.151879209,-0.003567116,-0.148312092,1
52.04976795,-99.50381756,50.05608851,0.450376109,0.042302349,-0.492678458,1
355.7932536,-22.28373908,46.33197764,0.321841951,-0.604671629,0.282829677,1
49.86886453,-189.6151483,142.5560929,0.462804722,0.042914701,-0.505719424,1
813.9694676,30.75627525,20.32153397,0.086956833,-0.407214224,0.32025739,1
53.68585816,-8.95556723,-47.89985195,0.233775914,0.375200025,-0.608975939,0
8.108336261,75.8132356,-86.829348,-0.553236592,0.524911534,0.028325058,0
1.387479881,52.25303249,-57.26348879,-0.581058689,0.442225936,0.138832754,0
20.67320171,-53.33695075,35.42456513,0.583115186,-0.166601086,-0.4165141,0
48.06825087,33.65996849,-84.46052346,-0.167913002,0.606233176,-0.438320174,0
-56.08191177,2.379466337,53.70244544,0.162194258,-0.58668703,0.424492771,0
224.0671302,59.40129613,-47.79463819,-0.380697525,0.496177046,-0.115479521,1
36.39406695,-24.95424828,-14.87421624,0.490609204,0.058595813,-0.549205017,0
-629.8998732,-204.0567226,-44.76793774,-0.031006418,0.37164373,-0.340637312,1
8.800096023,-51.49889676,45.35831468,0.60024209,-0.281139032,-0.319103058,0
46.39689379,23.62995973,-67.68449979,-0.233360676,0.609305916,-0.37594524,0
391.5557672,-881.9778961,490.4198683,-0.024953961,-0.017147607,0.042101568,1
-12.96033909,77.01007507,-61.72284545,-0.610544634,0.366258268,0.244286366,0
172.1651957,-36.40425445,49.27569951,0.359282124,-0.598577816,0.239295691,1
-244.7789847,-625.6206623,-57.53336872,-0.040972828,0.312975041,-0.272002213,1
-66.56146628,38.39134432,24.52649717,-0.204159027,-0.392919984,0.597079011,0
48.26554551,-21.56096776,-26.08386992,0.431427172,0.153506724,-0.584933896,0
232.7837113,-858.8748095,-50.57772431,-0.030906554,0.147876755,-0.116970201,1
-45.37302317,778.1256482,-730.258069,0.090424697,-0.008828303,-0.081596394,1
26.19022704,62.78326011,-92.24329278,-0.437187403,0.607375784,-0.170188381,0
857.1731515,-298.0645018,8.178174324,0.0264246,-0.329667841,0.303243241,1
-44.86717694,81.7435129,-34.55725675,-0.55522762,0.057763477,0.497464143,0
56.63778775,-418.9216469,364.9336386,0.312729375,0.037255649,-0.349985025,1
251.0941852,-9.410449444,15.36042495,0.339324648,-0.587594244,0.248269596,1
40.8950963,17.33864617,-61.48984332,-0.335883878,0.604769325,-0.268885446,0
-71.5475603,67.76685057,0.674175726,-0.179860249,-0.401817492,0.581677741,0
51.5564742,-16.42858214,-38.18056249,0.309752227,0.30179419,-0.611546417,0
-28.26905875,-34.68022828,62.94928703,0.467251826,-0.56813269,0.100880864,0
-32.0252848,92.32870323,-58.3881802,-0.6041497,0.2042113,0.399938401,0
53.9186841,12.66857802,-69.51438405,-0.024271623,0.548769629,-0.524498006,0
-14.8780188,-19.98764602,31.90402141,0.561515229,-0.436628416,-0.124886813,0
56.58186228,-22.27543567,-32.04174632,0.221845032,0.379983546,-0.601828579,0
-19.60803355,-48.76957981,49.84770431,0.379423411,-0.563652606,0.184229195,1
5.648654131,-39.18060651,35.49487823,0.586066077,-0.418748968,-0.167317109,0
6.269394968,-59.19844921,49.32651451,0.603712392,-0.333311351,-0.270401042,0
-69.74851442,49.97808008,16.54866485,0.017332311,-0.519518103,0.502185792,0
56.41849601,-480.9648594,427.2942203,0.322317424,0.030412678,-0.352730102,1
44.47514695,-738.3178814,696.4959746,0.045329042,0.018440926,-0.063769968,1
-60.9499923,27.67077144,30.30159546,0.203842844,-0.57984555,0.376002706,0
-498.3438801,-68.9326828,40.07557018,0.344798242,-0.349040803,0.004242561,1
-2.785716681,-38.43335148,43.41642929,0.589719024,-0.377871057,-0.211847967,0
7.940425915,75.93510693,-81.95271183,-0.56062282,0.512474914,0.048147906,0
-808.7253929,-29.75111402,-21.03573074,-0.092795782,0.414211593,-0.32141581,1
-28.96256186,774.4988981,-742.9984662,0.232186502,0.003742154,-0.235928656,1
13.08784206,-61.34101026,44.65305116,0.60397292,-0.27577264,-0.32820028,0
73.16565238,-798.3158451,727.2301719,-0.035801841,-0.001705735,0.037507576,1
-70.72936415,54.42265051,13.20465462,-0.039247247,-0.491914071,0.531161318,0
-795.2430302,726.9379587,10.7095771,-0.002623202,0.172566465,-0.169943264,1
-9.595629161,57.65702077,-51.72717418,-0.602658995,0.364425874,0.238233121,0
-522.2988764,7.089905119,-41.15681018,-0.268894646,0.581640638,-0.312745992,1
-621.8386095,-231.1725648,855.1021764,-0.04049052,0.031082028,0.009408492,1
-873.355797,-47.32296829,-6.790633342,0.020492848,0.265868285,-0.286361133,1
371.0927602,-396.5622233,27.61094371,0.035720675,-0.531540923,0.495820248,1
403.5409775,-13.49110458,36.89597999,0.302426507,-0.590250586,0.287824079,1
32.0290699,-26.29296334,-9.172434462,0.519853574,0.001528883,-0.521382457,0
752.5301845,20.40352993,27.20586947,0.144195822,-0.472389363,0.328193542,1
-29.59072277,-22.57896321,54.547656,0.493641057,-0.533509988,0.039868932,0
-29.42958805,-479.1325209,510.8223744,-0.478348734,-0.031135455,0.509484189,1
-106.9138259,-705.1512243,814.1476295,-0.039653949,0.006912084,0.032741864,1
656.3189899,-840.2962388,185.9695788,-0.010590582,-0.030204921,0.040795503,1
532.0140423,328.6932528,52.70879039,0.041750323,-0.365725443,0.32397512,1
50.44098973,15.66886253,-63.76570177,-0.161092941,0.59378723,-0.432694289,0
-8.618690596,-664.7719476,675.8808432,-0.392103833,-0.020115401,0.412219235,1
-59.46467176,5.060745225,57.08345133,0.21994277,-0.596664582,0.376721812,0
61.02780939,-38.9759836,-23.40120073,0.210298467,0.385626643,-0.59592511,0
671.3573299,70.73965268,-30.79705485,-0.288724613,0.205978106,0.082746507,1
-38.91944443,-23.91502959,62.83447401,0.388068769,-0.597027104,0.208958335,0
666.9258561,55.43623348,37.10837553,0.109748368,-0.436292733,0.326544365,1
405.0813942,466.5163614,55.99691644,0.042349906,-0.344838815,0.302488909,1
-61.35389572,8.426563891,55.71788834,0.192985591,-0.591818598,0.398833007,0
786.4181782,-747.2532865,-12.49424427,0.001601214,-0.16215858,0.160557366,1
-272.766288,-608.6185133,881.4716556,-0.040987043,0.014350416,0.026636626,1
470.9694127,-893.1372435,422.1903306,-0.020820876,-0.021266766,0.042087642,1
37.58816948,47.55185283,-83.210865,-0.353958265,0.620465398,-0.266507132,0
11.67934182,-52.23988156,43.21928702,0.598562076,-0.255616607,-0.342945469,0
-24.37892067,91.7759348,-70.29558323,-0.617365248,0.293771206,0.323594042,0
16.49603459,487.891115,-501.6789195,0.471310641,0.031163525,-0.502474166,1
-6.878579154,-21.00627497,24.56406256,0.581607785,-0.373483308,-0.208124477,0
-70.4104067,36.51382999,36.70027366,-0.079125988,-0.480846728,0.559972716,0
607.8496351,-858.9889025,253.2106692,-0.013775916,-0.027784519,0.041560434,1
562.8164807,63.02176078,6.86307101,0.1922293,-0.492558199,0.300328899,1
-48.22189702,10.70998018,34.30250851,0.367160784,-0.578650326,0.211489542,0
-650.6822085,-190.7498266,843.5236401,-0.039857155,0.032404359,0.007452797,1
9.796616407,-27.00494033,13.89295332,0.589858425,-0.238104693,-0.351753732,0
-26.87026204,98.45329298,-75.00095999,-0.619395971,0.289072798,0.330323174,0
451.9648768,67.78520323,-41.86677856,-0.354546741,0.379451213,-0.024904472,1
42.66782185,120.6562271,-160.6104582,0.494022551,0.041291301,-0.535313852,1
-330.6524922,-535.8182387,-57.08982751,-0.042175303,0.329089166,-0.286913863,1
53.25717335,737.9944483,-789.1294436,0.038613247,-0.004227883,-0.034385364,1
637.1682889,-854.0770197,-28.52514075,-0.011218419,-0.054848571,0.066066989,1
696.2801021,122.7718289,-819.0541946,0.03855914,-0.034373842,-0.004185297,1
-882.8063194,451.5854699,433.2428841,-0.019214112,0.042324041,-0.023109929,1
-604.1619049,-236.6369246,-49.79675494,-0.040666681,0.373342523,-0.332675842,1
-879.238421,509.8059716,371.4554559,-0.016192646,0.042016711,-0.025824065,1
-61.49047244,28.66891922,29.84364165,0.194925382,-0.578269065,0.383343682,0
-38.03218871,-3.318789721,43.16952179,0.432588981,-0.563944508,0.131355527,0
52.38927568,18.72820185,-74.53074248,-0.035837359,0.556317144,-0.520479785,0
-17.86969364,90.84676795,-75.99126446,-0.617593417,0.352027455,0.265565962,0
39.70295721,-29.3012185,-5.64020414,0.552611761,-0.063832224,-0.488779537,0
441.1863708,-883.0754667,443.8852588,-0.022747393,-0.019559177,0.042306569,1
57.43855405,-29.17024489,-23.41442965,0.205850309,0.388923917,-0.594774226,0
-21.69227202,90.31815608,-66.7086163,-0.616862291,0.300463989,0.316398302,0
59.61959608,-19.90926776,-42.09404565,0.005899637,0.521141865,-0.527041501,0
-68.1779486,25.23153496,45.74420482,0.034881029,-0.540562741,0.505681712,0
-626.208224,853.1372388,-224.8178211,0.012475339,0.028829355,-0.041304694,1
44.11913844,37.70838326,-84.98158589,-0.238595179,0.61934587,-0.380750691,0
-68.25756596,227.1950355,-156.4902297,-0.417229535,-0.041454673,0.458684208,1
47.06273104,31.49773879,-81.5970474,-0.193273204,0.610009143,-0.416735939,0
52.79245146,20.08669173,-71.01798908,-0.117526578,0.585606937,-0.468080359,0
863.2462372,-340.7026628,21.37610322,0.024970219,-0.32509174,0.300121521,1
831.8806159,-154.1241393,-675.619153,0.031369359,-0.040401276,0.009031918,1
8.388233989,-743.5421963,737.5847062,-0.29337558,-0.008969546,0.302345126,1
-429.7382257,12.17705775,-43.66499878,-0.287345461,0.593169276,-0.305823814,1
-69.03534609,63.10526491,7.760899421,-0.177557754,-0.405588217,0.583145971,0
42.28334299,-41.29540617,1.284155407,0.475260259,0.084427925,-0.559688185,0
74.90978789,50.96724821,-49.82165006,-0.380715002,0.552553786,-0.171838784,1
-51.85359141,-183.8704608,238.058033,-0.507071073,-0.040184981,0.547256054,1
34.61852763,40.39305382,-72.76143648,-0.381024628,0.609149032,-0.228124404,0
-17.64239342,61.58467702,-43.9422836,-0.604561555,0.267267791,0.337293764,0
-70.0025891,78.35488206,-11.58429619,-0.286589885,-0.311944396,0.598534281,0
740.3701302,-797.3117695,-18.60935742,-0.003039512,-0.123893252,0.126932764,1
-21.09216778,-14.98618158,32.99886486,0.540213485,-0.471532011,-0.068681474,0
10.72386753,-52.00806167,43.94319695,0.599271294,-0.264190725,-0.335080569,0
-58.68628527,92.76921221,-37.32301598,-0.479016309,-0.083291015,0.562307324,0
-308.6692598,-561.5251714,872.2800148,-0.042045332,0.016477959,0.025567373,1
-69.29865678,477.9692374,-406.2868819,-0.287982607,-0.035527184,0.323509791,1
-698.4017812,-12.84187274,-31.63593302,-0.182225911,0.511175494,-0.328949583,1
755.7003014,-774.5095084,20.79924063,-0.002717996,-0.035227441,0.037945436,1
626.7161926,4.017744878,36.22984706,0.223000868,-0.54791829,0.324917422,1
-68.6843627,516.0054188,-444.9298943,-0.261217571,-0.034010629,0.2952282,1
-71.38714451,57.0241488,11.01303553,-0.04029334,-0.49037568,0.53066902,0
-24.87670071,71.71931985,-43.93530898,-0.610175087,0.270520205,0.339654882,0
21.11570205,65.07419621,-89.10158926,-0.480684187,0.585155307,-0.10447112,0
41.20112298,16.36099901,-61.25577734,-0.327869715,0.605280126,-0.277410411,0
53.1448778,-8.386822361,-48.05214714,0.241909466,0.368222111,-0.610131578,0
3.697198983,-41.04338312,39.71700608,0.596677229,-0.323635775,-0.273041454,0
289.8594201,-867.142163,579.281209,-0.029041945,-0.012175504,0.041217449,1
17.03377435,-773.7991678,756.7631361,-0.0371615,0.000969929,0.036191571,1
-34.56088541,81.54491107,-44.74982629,-0.593989638,0.169737917,0.424251721,0
6.699549203,82.25030629,-92.25721601,-0.555843527,0.528735894,0.027107633,0
21.76577853,-46.29843697,49.92851552,0.376627835,-0.5735001,0.196872264,1
836.5445336,-167.8024561,-666.6045484,0.030918042,-0.040599296,0.009681255,1
-20.43455889,-14.38050576,31.61520363,0.543519459,-0.465140193,-0.078379266,0
796.7994927,67.53231929,-19.33517847,-0.212189646,0.048314505,0.163875142,1
813.5391701,-705.993385,-8.029976583,0.00484153,-0.188286712,0.183445182,1
18.39063518,67.85791785,-84.32368724,-0.508474824,0.564896077,-0.056421253,0
-67.57693129,81.79825099,-17.33353128,-0.343797815,-0.255063272,0.598861087,0
-18.55028447,90.00147097,-74.35142743,-0.617597975,0.343331232,0.274266743,0
-20.39269457,61.34471519,-44.64954781,-0.606348794,0.275772724,0.33057607,0
16.89747737,70.77748906,-90.81813736,-0.504871996,0.57207027,-0.067198274,0
-434.3299151,-447.9534759,884.3709798,-0.042352291,0.022381086,0.019971205,1
-453.586332,13.68668327,-43.63457882,-0.29333471,0.595038084,-0.301703374,1
11.705793,-31.01323101,16.35346954,0.59052477,-0.231709222,-0.358815548,0
284.2191056,583.4019791,-865.4954369,0.041841676,-0.015203307,-0.026638368,1
-20.76941548,-17.16658679,39.82236654,0.534037515,-0.485589354,-0.048448161,0
230.1728093,623.484864,-853.659937,0.041315946,-0.012658373,-0.028657573,1
381.7101244,-406.6476969,27.07907639,0.035359278,-0.530230452,0.494871174,1
-28.47141045,-10.51423693,36.02001652,0.505354517,-0.512928065,0.007573549,0
-63.23742016,27.35679133,35.88062883,-0.083002551,-0.478291689,0.56129424,0
-48.08207022,99.63889804,-55.00854307,-0.562021223,0.070072724,0.491948499,0
-66.50770919,93.44296772,-24.50977101,-0.388259731,-0.142668621,0.530928353,0
792.2262148,-739.349671,-11.6066638,0.002239966,-0.16746403,0.165224064,1
20.34966143,65.2586526,-83.75572566,-0.496919104,0.572093827,-0.075174722,0
-21.62645798,46.30011528,-49.92706465,-0.376615962,0.573500165,-0.196884203,1
-69.70576504,364.2105217,-292.1393824,-0.355496245,-0.038958423,0.394454667,1
343.5464745,524.128422,56.93984632,0.042248289,-0.33192897,0.289680681,1
51.95904421,-616.0805572,566.7178086,0.160677187,0.028219852,-0.188897039,1
45.8253176,-46.78156922,3.707765999,0.427976114,0.153112486,-0.5810886,0
878.617367,-351.7678026,-524.7898741,0.023755015,-0.042214523,0.018459508,1
-127.4433359,820.5756776,-693.1341049,0.034272405,0.004424347,-0.038696752,1
-40.2238908,95.00381393,-57.78716919,-0.588213702,0.142306145,0.445907556,0
-803.2626591,-28.73849845,-21.74439947,-0.098616931,0.421106665,-0.322489734,1
-269.3390357,-593.0168832,864.4409012,-0.041750438,0.014621131,0.027129307,1
52.88617352,-23.16858801,-27.77329935,0.350312606,0.256448584,-0.60676119,0
38.45566421,-30.92549113,-4.674019651,0.499335168,0.040950563,-0.540285732,0
222.7932259,-852.1029247,629.3074395,-0.031380072,-0.008940785,0.040320858,1
560.838787,310.6795445,-871.5205951,0.041439693,-0.028160218,-0.013279475,1
-695.7762888,-141.5324757,-61.38042808,0.147640959,0.008740193,-0.156381152,1
8.072343462,-18.83353378,24.75883082,0.586125314,-0.318222309,-0.267903005,0
22.24523037,-27.30221261,1.616815533,0.56389561,-0.111572393,-0.452323216,0
-61.06069549,29.33565095,33.62085983,0.169254295,-0.575085108,0.405830814,0
3.097587716,-43.87204871,58.77522377,0.587876106,-0.360354553,-0.227521553,0
49.43568506,-16.32754715,-36.4060307,0.34028426,0.269111452,-0.609395712,0
-24.22119816,62.87896092,-38.65776276,-0.596480795,0.205975083,0.390505712,0
-235.3298632,855.8506728,-618.40291,0.030891166,0.009656003,-0.04054717,1
-67.1406501,45.14100115,23.89838201,0.019720122,-0.523428596,0.503708474,0
855.2844771,-299.733024,23.8871935,0.026446965,-0.333613412,0.307166447,1
-32.38533784,73.13113337,-37.85668475,-0.600335334,0.200255567,0.400079767,0
-65.4186526,88.53920972,-26.48374195,-0.398576595,-0.19256722,0.591143815,0
39.6403468,-32.39417961,-5.371729992,0.494039071,0.05315801,-0.547197081,0
-48.74761082,-231.2404301,282.2289415,-0.508388893,-0.039268278,0.547657171,1
452.493029,-900.4454491,-41.40511624,-0.021419331,0.050788696,-0.029369365,1
-68.90989063,85.14862288,-19.70913288,-0.337385908,-0.261156236,0.598542145,0
755.0349398,-775.2469141,20.20971096,-0.002725303,-0.035212441,0.037937744,1
-206.1681046,850.915749,51.42897887,0.031801309,-0.158676722,0.126875413,1
54.13207521,-57.46376043,4.367544166,0.438584513,0.14069259,-0.579277103,0
55.3623943,-562.5689828,509.9330883,0.255397789,0.031185454,-0.286583242,1
58.99273798,-9.322520098,-49.67021788,-0.097122803,0.566550706,-0.469427903,0
55.64708557,-0.98169743,-57.59673269,0.11746078,0.465833242,-0.583294022,0
840.5086416,-234.5891941,27.93585976,0.02905462,-0.3463441,0.31728948,1
661.1481115,-636.8715308,-22.17634788,0.020931525,-0.396003565,0.37507204,1
-49.12743559,10.09180654,36.06315009,0.353166513,-0.582778491,0.229611978,0
53.92050432,-9.543814988,-45.26205038,0.282438873,0.32984878,-0.612287653,0
44.16543312,-55.3215512,20.44345502,0.536465973,-0.026000924,-0.51046505,0
870.1660016,-414.8061085,16.23549903,0.021522184,-0.305685868,0.284163684,1
-20.14477017,92.76651334,-75.75345653,-0.618910836,0.336698393,0.282212444,0
-32.75010099,-8.399840204,42.96743626,0.469497126,-0.544685392,0.075188266,0
-66.72258423,585.8784368,-516.7486745,-0.204746122,-0.030581178,0.2353273,1
53.16040386,-37.28117542,-13.13228343,0.300903218,0.302706164,-0.603609382,0
-882.8266322,439.6022437,445.3254621,-0.019803461,0.042353183,-0.022549723,1
348.7613852,529.8357929,-876.5507071,0.042207326,-0.01823977,-0.023967556,1
-36.51691574,-26.65590009,63.17281583,0.409558107,-0.591493274,0.181935168,0
4.921894597,-57.22663258,52.30473798,0.600204868,-0.371984342,-0.228220526,0
