Ia,Ib,Ic,Va,Vb,Vc,Output (S)
305.7992637,-333.8441382,30.18545032,0.037700902,-0.536490552,0.49878965,1
-57.44892264,96.55449005,-42.56722928,-0.49787745,-0.05343925,0.5513167,0
236.196097,-855.6827996,619.4844432,-0.030928914,-0.009589813,0.040518727,1
-766.5480145,-62.7524637,-14.33344168,0.034988544,0.222330031,-0.257318575,1
9.569489442,-40.55459479,32.9460259,0.594275373,-0.382668367,-0.211607006,0
607.1571513,-859.7534301,252.5940171,-0.013783224,-0.027769517,0.041552742,1
-24.5996325,-752.8267649,777.4241405,-0.038079857,0.002963602,0.035116256,1
-690.7464893,822.5716145,-129.7153513,0.007958204,0.032063507,-0.040021712,1
-53.46491136,70.84612282,-14.5340645,-0.50538224,-0.043519535,0.548901775,0
-405.4995378,18.02070965,-45.07238826,-0.308193939,0.601040921,-0.292846981,1
-373.6284624,886.0933091,45.02061025,0.025456728,-0.086127173,0.060670445,1
682.8284465,-827.3064345,144.4757246,-0.008654107,-0.031553616,0.040207723,1
-66.58144622,59.20520406,10.19861908,-0.336234607,-0.271150193,0.607384799,0
632.378208,218.0438894,-850.4243611,0.040242607,-0.03145727,-0.008785337,1
5.14347907,-58.83325759,49.94677329,0.603032399,-0.341218169,-0.261814229,0
-12.91216261,92.32698399,-82.79939972,-0.613116573,0.4004658,0.212650773,0
-52.82314663,-5.380386672,60.98883523,0.313091899,-0.602426437,0.289334537,0
43.44433787,28.57585445,-69.67896122,-0.276794104,0.61421129,-0.337417186,0
-48.56539196,61.28415724,-16.46848342,-0.511523137,-0.027766145,0.539289282,0
512.403486,-525.6045524,15.33739614,0.02990208,-0.497923857,0.468021777,1
-68.55646449,77.93764459,-12.37487361,-0.3107639,-0.289178535,0.599942435,0
815.9685734,66.44533711,-17.15736803,-0.196826517,0.019809214,0.177017303,1
54.49097324,-560.5155742,508.5435712,0.212223294,0.031517195,-0.243740489,1
435.7801259,449.0039857,-882.7362634,0.042312743,-0.022322625,-0.019990118,1
-54.45588578,96.39497904,-45.3084238,-0.519335916,-0.016350119,0.535686035,0
54.00302332,-10.20994754,-46.84310699,0.234280315,0.37445825,-0.608738565,0
-23.34783426,-768.3803012,791.7838183,-0.037660554,0.002600351,0.035060202,1
19.73822475,48.77125557,-49.8462611,-0.37941189,0.563652733,-0.184240843,1
147.053596,677.5680164,57.65880849,0.040306843,-0.281246784,0.240939941,1
49.42035129,-35.35014538,-11.71214239,0.390756508,0.205152793,-0.595909301,0
45.21005934,35.72534396,-84.09007378,-0.220818626,0.616347844,-0.395529218,0
-415.9580334,-66.7477062,43.10275602,0.360953872,-0.401282462,0.04032859,1
11.63957402,760.1014061,-769.6194138,0.037750177,-0.002237272,-0.035512904,1
-33.2480699,-19.85929241,55.48639465,0.471384248,-0.549121555,0.077737308,0
594.5675118,-591.567287,-0.877531286,0.025379815,-0.454206565,0.428826751,1
49.74114055,16.99389023,-64.47968986,-0.179126446,0.598182552,-0.419056106,0
-120.6757409,-696.7122306,819.470751,-0.039883646,0.007567669,0.032315977,1
-323.4706231,879.2017093,47.20612739,0.027531771,-0.108973393,0.081441622,1
-315.1288413,872.110072,-556.983129,0.028019468,0.013510803,-0.041530272,1
574.3389082,276.0763891,51.11835028,0.041210885,-0.370635894,0.329425009,1
-69.42377999,77.78468266,-11.47132022,-0.294540155,-0.304696616,0.59923677,0
54.40921939,-28.70448637,-23.4380931,0.298551313,0.308766663,-0.607317975,0
-819.0420339,-31.75381372,-19.60274245,-0.081085871,0.400116566,-0.319030694,1
-51.4141755,-7.30745941,61.5062256,0.329124005,-0.60155479,0.272430785,0
-13.91903318,89.31157707,-78.40789295,-0.614165951,0.383149089,0.231016862,0
57.24555801,-10.10306741,-44.7922749,0.093703058,0.4759501,-0.569653157,0
32.27642732,297.5211357,-327.1771249,0.500508635,0.037936051,-0.538444686,1
34.12815928,18.34704696,-49.64047497,0.492883931,0.055316233,-0.548200164,0
497.9708796,-897.5910788,-38.79744286,-0.019272615,0.027352526,-0.008079912,1
-48.32427805,-49.09691989,56.38958894,0.406674458,-0.544918779,0.138244321,0
-21.11174814,-11.69707463,29.35474202,0.542440392,-0.463553325,-0.078887067,0
-553.051403,-303.2085897,-51.94285336,-0.041471777,0.368347756,-0.326875978,1
61.05693424,-28.13796656,-34.94052497,0.091087284,0.472389442,-0.563476726,0
664.4536614,-841.3494391,-26.12632658,-0.009282021,-0.072335827,0.081617848,1
-486.9994782,882.4460881,-393.4124915,0.020418548,0.02193717,-0.042355718,1
17.60017066,67.63743196,-83.3855483,-0.513423633,0.560169624,-0.046745991,0
-576.1773416,867.9743658,-291.7992878,0.015600573,0.026322599,-0.041923172,1
-45.52935756,95.88292566,-53.47686576,-0.568314315,0.086655493,0.481658822,0
60.56259003,-42.00688309,-19.63417257,0.245410069,0.355519805,-0.600929875,0
-851.7073963,-62.35845003,10.36695198,0.148747618,0.065717276,-0.214464894,1
36.10812947,49.45438013,-83.63372467,-0.369484998,0.618694791,-0.249209794,0
-12.2074857,-17.09545542,25.85155277,0.570492131,-0.407560357,-0.162931774,0
56.35110963,-21.71310974,-32.28464134,0.221534758,0.380353356,-0.601888114,0
10.93061796,759.322752,-770.2550073,0.037742773,-0.002222076,-0.035520697,1
-857.9847981,-61.27581627,8.827166254,0.137595852,0.084604886,-0.222200738,1
15.76790014,-34.79537795,20.83626057,0.590150003,-0.217260398,-0.372889605,0
-4.141937041,-682.8326705,689.2802713,-0.371088612,-0.017176315,0.388264927,1
49.20688182,-26.21290028,-21.12242435,0.394960171,0.202362708,-0.597322879,0
-43.31864402,-22.99113019,62.68883834,0.37955119,-0.598577827,0.219026638,0
29.06194717,56.76771932,-83.97529684,-0.434334961,0.602791358,-0.168456398,0
-72.05010294,61.64568809,7.052844648,-0.0877149,-0.46326541,0.550980309,0
-862.1144661,338.7962512,-21.38244522,-0.024867986,0.325028969,-0.300160982,1
-671.109555,373.7646487,299.5333537,-0.125404275,0.054171872,0.071232403,1
869.3674213,-402.3881675,17.10454399,0.022092471,-0.309101419,0.287008948,1
-698.0939449,-24.83010366,-23.00852146,-0.105769871,0.441161874,-0.335392003,1
245.9419597,-862.4278191,-50.13257625,-0.030447857,0.142419316,-0.111971459,1
-62.93540722,24.63069088,38.30471634,-0.054635901,-0.495282715,0.549918615,0
799.6373774,-71.38436083,-726.116925,0.03389958,-0.039003524,0.005103944,1
411.4089461,472.6955505,-882.057042,0.042334857,-0.021181543,-0.021153314,1
-51.51682187,13.50570703,39.90401699,0.307449976,-0.589597191,0.282147215,0
-330.4271764,24.3832295,-46.89390175,-0.328185058,0.605592777,-0.27740772,1
10.22332337,-19.54945907,23.6306909,0.588214901,-0.310316243,-0.277898658,0
17.1410316,72.61184106,-93.14754058,-0.500309014,0.577468281,-0.077159267,0
782.703233,-66.64815117,22.07621678,0.034215772,-0.363002654,0.328786883,1
780.8492731,-29.74458037,-748.9692169,0.035060534,-0.038176205,0.003115671,1
20.62891015,-62.88137826,38.65511785,0.595325016,-0.205978009,-0.389347007,0
-4.958454311,-26.63462768,33.47654787,0.582683727,-0.385318118,-0.197365609,0
-71.0509685,74.64906108,-6.82854316,-0.243298792,-0.350698002,0.593996794,0
-751.4164386,778.9046764,16.87627639,0.002028956,0.134801325,-0.136830281,1
868.5350863,-587.798556,-278.5920056,0.011967238,-0.041252204,0.029284966,1
-37.68012162,63.37905798,-29.43260329,-0.570499301,0.104940315,0.465558986,0
391.7947717,13.90182976,8.531334857,0.295884159,-0.570244137,0.274359978,1
540.5737357,-549.265739,10.82497004,0.028456767,-0.485630201,0.457173434,1
28.57608176,-775.2242637,749.0426721,-0.13601352,0.005582342,0.130431178,1
-664.3803612,841.2302193,26.12563341,0.009276156,0.072344015,-0.081620171,1
870.9870809,-564.6098973,-306.3794468,0.013024349,-0.041376842,0.028352494,1
499.8638595,-9.298764135,42.02422361,0.277322907,-0.586686809,0.309363902,1
56.69834062,-387.5529086,333.5107145,0.330922703,0.038164689,-0.369087392,1
737.6028975,19.08264853,41.35071491,0.047255566,-0.382160219,0.334904653,1
553.4894756,69.9838397,-37.61574347,-0.330692605,0.309105452,0.021587153,1
-13.61729213,88.11819352,-77.40253626,-0.613686078,0.382443385,0.231242693,0
29.25729094,-28.23894805,-4.326711269,0.537276211,-0.037253877,-0.500022334,0
-35.6910669,-14.99162934,52.97364461,0.454389652,-0.561023705,0.106634053,0
8.83933899,-30.31164885,18.5174896,0.592650181,-0.257425061,-0.33522512,0
614.4034537,222.360301,49.32614553,0.040511418,-0.374084991,0.333573572,1
49.89308339,-651.3364887,604.0262447,0.12270288,0.025653792,-0.148356672,1
190.6323794,652.76953,-841.277691,0.040862877,-0.010771194,-0.030091682,1
-69.78199152,396.4475284,-324.295508,-0.3380436,-0.038134048,0.376177648,1
865.3042056,-273.9476728,-589.2980298,0.026948236,-0.04173875,0.014790513,1
-70.12023744,52.01356105,15.23417402,-0.038278526,-0.493338679,0.531617205,0
31.79050901,-31.75785675,-2.980098509,0.530626669,-0.020519631,-0.510107038,0
15.98114932,71.57002795,-90.69404616,-0.510373735,0.568094842,-0.057721108,0
41.26253826,-33.33512207,-5.978668225,0.492612498,0.054285336,-0.546897833,0
-418.7621914,-471.8708297,-54.88930345,-0.03619387,0.350130166,-0.313936296,1
30.37991633,35.88791308,-63.06282682,-0.408137027,0.596758688,-0.188621661,0
874.6329242,48.14430856,6.012833637,-0.026488019,-0.257283217,0.283771236,1
-29.41976412,-48.42779548,51.66171927,0.392406385,-0.556390948,0.163984563,0
56.11123853,-35.90547096,-14.86035389,0.283481127,0.319215024,-0.602696151,0
14.75985449,-41.00160646,28.19979288,0.599201309,-0.319703379,-0.27949793,0
52.20511909,-15.12616246,-40.13104037,0.293485806,0.318482488,-0.611968295,0
452.4962948,-883.7304285,431.2318728,-0.022190452,-0.020131657,0.04232211,1
-596.8874874,862.3236989,-265.438262,0.014360896,0.027349396,-0.041710292,1
-250.6347778,-60.58152657,47.31701476,0.379272429,-0.48500845,0.105736021,1
-52.24954059,4.275068766,50.27004829,0.302575042,-0.59650033,0.293925288,0
676.9918772,-842.9510401,-25.31720966,-0.008269488,-0.078370655,0.086640143,1
-83.7133742,42.10281172,38.01563142,0.416930483,-0.066439089,-0.350491394,1
-16.52324947,-47.3238352,60.23657319,0.552058971,-0.49065324,-0.061405731,0
-447.0565839,-436.7059044,883.7602248,-0.042333149,0.022958645,0.019374504,1
-69.76648479,457.8061611,-385.5621335,-0.301063964,-0.036281845,0.337345809,1
-70.68918899,41.82732252,31.6688429,-0.135402702,-0.444401022,0.579803724,0
-774.3340254,224.0667364,552.4502797,-0.053908427,0.042630581,0.011277846,1
43.3201817,-55.83193947,22.13185681,0.545497972,-0.044973998,-0.500523974,0
-72.54398427,64.82796529,4.244047741,-0.107127283,-0.450760413,0.557887697,0
-54.37894253,-7.567192193,58.31962692,0.250362615,-0.603153852,0.352791238,0
-0.915661027,-23.60374961,21.20053337,0.589435749,-0.328433978,-0.261001772,0
871.6313518,57.66797918,-4.163540269,-0.10336818,-0.140692508,0.244060687,1
-17.63729488,-46.65445133,60.54126599,0.548063091,-0.496176971,-0.05188612,0
-9.945034054,87.54887643,-80.62035079,-0.6083649,0.412832503,0.195532397,0
148.8692933,679.6143261,-828.4858831,0.040266511,-0.008799546,-0.031466966,1
156.7838942,56.19712586,-48.78066961,-0.38262712,0.521933167,-0.139306047,1
-10.10700848,-28.41082935,40.4848138,0.540635287,-0.495935941,-0.044699346,0
-63.75712065,47.8345106,12.15710095,-0.315760596,-0.291221176,0.606981772,0
-838.6577108,181.1626643,659.5130046,-0.030409069,0.040774269,-0.010365201,1
-67.61445076,42.59865323,22.03387664,0.065726751,-0.540980259,0.475253508,0
-59.45339883,66.85223516,-4.699667622,-0.445425515,-0.137572664,0.582998179,0
848.3774702,-258.2791058,12.38599668,0.027953476,-0.338525169,0.310571693,1
21.25213523,-45.33956065,26.2795136,0.583232972,-0.16997484,-0.413258132,0
-49.21939699,-10.16542435,62.16836101,0.35254805,-0.599128685,0.246580635,0
37.79100747,26.18984783,-61.2524511,-0.332118875,0.608433713,-0.276314838,0
7.880952712,-26.52125738,15.32429676,0.591126022,-0.255183622,-0.3359424,0
-24.39190956,-15.40641392,41.61424723,0.516774919,-0.506540881,-0.010234037,0
379.7327495,-880.2333229,502.4976956,-0.025481506,-0.016552428,0.042033933,1
-23.43705273,-16.13418325,41.38698523,0.521393595,-0.50164377,-0.019749825,0
-471.7001646,-427.2448514,899.0717273,-0.042300943,0.023853933,0.01844701,1
-767.9065583,-49.71114859,-17.31540699,-0.01693867,0.307767487,-0.290828817,1
549.5541724,-883.3826164,333.8473431,-0.016952263,-0.025074625,0.042026888,1
47.56189925,-60.14545511,12.58355587,0.488893491,0.065811476,-0.554704967,0
45.84496511,9.537412565,-59.07851225,-0.269899688,0.604671717,-0.334772029,0
227.2463773,620.2595423,57.75534263,0.041359313,-0.303562476,0.262203163,1
7.561870043,-50.84645101,46.04932792,0.600295987,-0.289388623,-0.310907364,0
-62.59953377,49.74142628,9.20887627,-0.339761077,-0.265868214,0.605629291,0
56.07784744,9.430046543,-63.64477132,-0.013399983,0.541724817,-0.528324834,0
-121.3736098,-697.4781504,818.8494968,-0.039891112,0.007582794,0.032308318,1
-54.76406344,97.77627906,-46.47127844,-0.519893411,-0.015530658,0.535424069,0
337.1956727,-886.5189013,551.4807765,-0.026855354,-0.014712855,0.041568209,1
18.97885485,-44.57401557,27.96254352,0.586606374,-0.187445983,-0.399160391,0
-747.8179509,195.0888812,554.9118511,-0.014372549,0.031726098,-0.01735355,1
56.68728966,-376.8997447,322.8706658,0.336824047,0.038448974,-0.375273021,1
24.63801979,-29.9614096,2.137949599,0.55901905,-0.09452202,-0.464497029,0
-70.91027999,80.34358569,-12.90479505,-0.279147877,-0.318264035,0.597411912,0
17.16335291,-40.74452954,25.53919735,0.598301001,-0.28629363,-0.312007371,0
-66.3636321,42.11082418,26.07958386,0.039137159,-0.532434198,0.49329704,0
25.01518718,-63.34145115,34.59037576,0.585083175,-0.160634579,-0.424448596,0
52.426091,-111.6452532,61.81996616,0.44684064,0.042259442,-0.489100083,1
-836.8941489,663.5091466,173.3828423,-0.006612599,0.039570353,-0.032957754,1
-29.71363675,63.10798626,-37.06080201,-0.594011719,0.187977612,0.406034107,0
865.8822473,-585.6860379,-280.1984724,0.011752253,-0.041078611,0.029326358,1
-54.85180761,-2.461882974,60.1000759,0.288459177,-0.60261312,0.314153943,0
-21.35395499,61.59062935,-43.93666113,-0.605788069,0.267264252,0.338523817,0
189.7316411,652.2739627,-842.0078675,0.040836593,-0.010740932,-0.03009566,1
368.541131,501.2707441,56.60330687,0.042331429,-0.337350552,0.295019123,1
27.33851248,48.53660754,-73.62692045,-0.444545767,0.591234569,-0.146688801,0
780.1316934,-28.73466769,-749.3420805,0.034989156,-0.038120291,0.003131135,1
24.12318636,-63.28062295,35.42120521,0.587414019,-0.169791538,-0.417622482,0
-67.07390896,28.25172056,35.05407004,-0.0936315,-0.472389359,0.566020858,0
38.95828327,192.6411645,-228.9796301,0.500052209,0.040216137,-0.540268346,1
805.5092597,-85.23523258,-718.1377302,0.033496238,-0.039260278,0.00576404,1
216.7447816,633.2383199,-849.9853652,0.041166313,-0.012022151,-0.029144162,1
-762.0360067,26.07753407,-38.97669509,-0.035384056,0.371245424,-0.335861368,1
-627.7166945,857.8412305,29.31093911,0.011848884,0.049001191,-0.060850075,1
-68.86106511,506.6799285,-435.4296039,-0.268008372,-0.0344026,0.302410972,1
-30.28274623,-19.91241448,52.48478848,0.489203516,-0.539251207,0.05004769,0
-35.10420412,73.40502038,-35.41772297,-0.594214311,0.173044083,0.421170228,0
39.55393642,-56.74511148,29.14958824,0.576145776,-0.120159622,-0.455986154,0
-54.34098407,58.36322575,-7.677438908,-0.460354488,-0.112773849,0.573128337,0
-48.04434432,11.02182653,39.04979129,0.061418085,-0.502707444,0.441289359,0
47.07610561,-38.19086774,-6.614891805,0.425620366,0.159182888,-0.584803254,0
-99.20358869,810.6804313,-709.3569068,0.035044332,0.003083383,-0.038127715,1
-34.6594588,-3.321222613,34.77620427,0.472446889,-0.536494053,0.064047163,0
-560.0716504,-310.3862181,872.5476653,-0.041486468,0.028233614,0.013252854,1
-63.81814402,25.09776985,41.02058804,0.117279839,-0.56664816,0.449368321,0
28.12357396,58.6242583,-84.82091717,-0.441524114,0.600980669,-0.159456555,0
533.0451056,-877.0362005,343.9888315,-0.018096004,-0.024096338,0.042192342,1
53.91243514,-577.1665167,525.7679768,0.197773503,0.030612345,-0.228385848,1
56.9719278,-32.2504471,-19.64655208,0.240963306,0.358813615,-0.599776922,0
-66.18824163,89.36800678,-26.64843866,-0.391727052,-0.200632269,0.592359321,0
-1.013038074,-48.06100511,51.73611423,0.59613364,-0.361348803,-0.234784837,0
208.1954396,57.99378738,-48.3935291,-0.381285093,0.50685588,-0.125570787,1
44.14339474,-714.3981159,672.8069198,0.036755398,0.019475753,-0.056231152,1
341.0468133,-876.6601502,535.6110767,-0.027054902,-0.014683146,0.041738048,1
-3.739766091,-28.19950852,33.75153727,0.584923945,-0.378740839,-0.206183106,0
108.5250935,-141.5619984,35.17008654,0.041446999,-0.526491801,0.485044802,1
-795.2657266,726.9786962,10.71008247,-0.002625739,0.172568141,-0.169942402,1
-59.27776705,84.28083416,-23.16660988,-0.437597882,-0.143569067,0.581166949,0
30.06337171,-53.15642926,25.85083311,0.549636813,-0.064075203,-0.48556161,0
-192.9358251,846.8849638,51.83780285,0.032227076,-0.164014332,0.131787256,1
751.0288457,-786.7048705,35.68668443,-0.003068505,-0.035096431,0.038164936,1
-34.80673618,-15.83371971,52.93118411,0.460485729,-0.557741848,0.097256119,0
3.355901321,-26.36131851,19.81292812,0.592208974,-0.297430454,-0.294778521,0
-796.8184101,-67.53242285,19.33484948,0.212194726,-0.04831443,-0.163880296,1
23.65812207,65.41228604,-92.33927117,-0.457131912,0.599655426,-0.142523514,0
-35.67257089,82.29714313,-44.30304067,-0.591815244,0.160897039,0.430918206,0
875.70014,48.95352674,5.233536888,-0.032482318,-0.248634771,0.281117089,1
8.529702545,-51.1237063,45.35846722,0.600034669,-0.281018627,-0.319016042,0
-527.3150529,-349.0224596,878.3479215,-0.041847174,0.026714122,0.015133052,1
-70.2810083,70.18471405,-2.782011155,-0.232977246,-0.360365256,0.593342501,0
-65.88795867,19.96789784,42.15246701,-0.008332981,-0.521141777,0.529474758,0
-41.58036989,92.45750695,-48.96392543,-0.573781546,0.102360359,0.471421187,0
-195.0785343,844.5938927,-647.476739,0.032212027,0.007709852,-0.039921879,1
-62.16360892,-747.0215415,811.3489276,-0.037225599,0.004194072,0.033031527,1
62.90544933,-38.39667571,-24.50877362,0.203032124,0.392955448,-0.595987572,0
-59.62397987,27.50766853,28.77599524,0.237421593,-0.582413989,0.344992395,0
22.58818297,-44.84381448,24.62213192,0.578155571,-0.151074919,-0.427080652,0
7.667362807,81.54964959,-92.51938322,-0.551491234,0.533890483,0.017600751,0
819.5620381,-166.3236929,31.81825915,0.031385618,-0.356874792,0.325489174,1
544.0488883,-875.212759,331.1616093,-0.017492025,-0.024640035,0.04213206,1
-877.6236509,-51.30803659,-2.889004322,0.050416241,0.222329994,-0.272746235,1
-714.5035481,810.266788,21.16015907,0.005341971,0.106800812,-0.112142783,1
53.15411225,-2.364383641,-53.68758454,-0.163378667,0.5866869,-0.423308233,0
48.0718926,10.69690235,-55.22908568,-0.195128581,0.596453835,-0.401325254,0
-248.7936606,859.3318062,-608.5003097,0.030423079,0.010310084,-0.040733162,1
3.675359667,-27.62476754,20.87731325,0.592717021,-0.298177591,-0.29453943,0
-27.75499506,-41.97111205,67.39478984,0.536375508,-0.448677446,-0.087698062,0
6.85020344,66.30557727,-70.82441599,-0.561260327,0.500152566,0.061107761,0
-34.7885897,82.25365145,-45.14330713,-0.594291629,0.170094543,0.424197085,0
20.17442578,-40.18180212,21.96348971,0.594235675,-0.243091175,-0.3511445,0
-183.7424621,-57.52008746,48.42325424,0.382147983,-0.512008291,0.129860309,1
-38.83179345,62.84957117,-24.01777772,-0.547222951,0.048316588,0.498906363,0
197.2965475,58.1625185,-48.22479268,-0.381752023,0.506855903,-0.12510388,1
-69.20430235,49.84617056,21.5773516,-0.137495568,-0.438589015,0.576084583,0
-32.99956891,82.11979084,-46.79802111,-0.598809855,0.188368391,0.410441464,0
-45.53059429,43.67620925,-49.9470014,-0.372033638,0.582074346,-0.210040708,1
762.7080241,-27.21185748,38.97176019,0.035444368,-0.37127992,0.335835552,1
36.09157978,-70.79549633,36.83286437,0.042074829,-0.514965028,0.472890199,0
622.4960472,-862.6194443,242.2757676,-0.012763821,-0.028635195,0.041399016,1
