Ia,Ib,Ic,Va,Vb,Vc,Output (S)
122.3180426,697.5329674,-817.727812,0.03986111,-0.007522762,-0.032338348,1
47.94093672,-22.04821642,-25.14781433,0.437917171,0.144201946,-0.582119116,0
38.66051561,20.19407985,-62.15166461,-0.359310354,0.602342291,-0.243031937,0
155.0200338,-831.0687608,676.0464636,-0.033517762,-0.005665538,0.0391833,1
-586.5807138,865.2201358,-278.6414677,0.014984971,0.026837412,-0.041822383,1
811.1832309,-702.0536216,-8.023405563,0.004604459,-0.188130922,0.183526463,1
-59.62749477,93.71543099,-37.45467777,-0.473397836,-0.091869991,0.565267828,0
252.4081582,-30.52924534,48.29903148,0.345268499,-0.604769235,0.259500735,1
-43.38549495,5.229228904,34.9487078,0.409839229,-0.567157375,0.157318145,0
839.5545802,-650.9001872,-2.609126667,0.008753588,-0.218127041,0.209373453,1
673.1106252,9.550358714,33.42227485,0.197908099,-0.525932723,0.328024625,1
24.66588449,752.3528639,-777.0210122,0.038025547,-0.002875021,-0.035150525,1
-43.06452944,3.95981961,36.01811432,0.410349673,-0.567908037,0.157558364,0
862.6518106,-608.4234513,-252.0834224,0.010671466,-0.040915264,0.030243798,1
-131.4446843,39.22362309,-49.60074926,-0.365094652,0.593484535,-0.228389883,1
29.88932642,55.87646951,-83.91124805,-0.427475377,0.605075478,-0.177600101,0
-3.607298012,54.91303538,-54.94969306,-0.593068468,0.408364036,0.184704433,0
-63.11686482,80.13890349,-15.18699281,-0.380313888,-0.215601765,0.595915653,0
-53.38346967,19.0876518,30.83162252,0.320020185,-0.583237729,0.263217544,0
-60.79259201,66.33456867,-2.708084925,-0.432334868,-0.155893744,0.588228612,0
-61.11573547,94.28088863,-36.63002093,-0.461307882,-0.10969945,0.571007332,0
160.3600192,668.7147966,57.71279375,0.040488902,-0.285132983,0.244644081,1
708.4880524,-811.7421555,103.2518398,-0.006691171,-0.032847155,0.039538326,1
45.31626196,71.79512461,-114.4961564,0.487769046,0.04180738,-0.529576426,1
661.0625003,153.9953918,46.81302082,0.039410814,-0.37631839,0.336907576,1
-737.9861907,-33.08663043,-7.34641774,-0.028040425,0.339932629,-0.311892205,1
777.6596551,-750.4043372,-13.37294982,0.000621739,-0.15660076,0.155979021,1
588.5798798,-871.0628337,-32.3798498,-0.014388382,-0.025451756,0.039840138,1
52.26075855,-248.3624141,198.8956765,0.445185202,0.03763032,-0.482815522,1
-68.94290021,28.11857766,43.62351864,0.006355581,-0.52736827,0.521012689,0
35.26619103,-62.72393695,40.08024978,0.606150314,-0.223775208,-0.382375106,0
46.13673845,-21.93955618,-27.37314647,0.39961967,0.197140897,-0.596760567,0
786.0310189,-750.699697,-33.18308436,0.000256977,-0.03687329,0.036616312,1
-672.5800326,-9.548496504,-33.42064148,-0.197879219,0.525932785,-0.328053566,1
386.632463,495.9211356,-880.5065375,0.042315172,-0.020019528,-0.022295645,1
-871.6505574,-57.66810044,4.163199164,0.103373256,0.140692588,-0.244065844,1
-64.76112569,35.8881284,25.77659735,0.139930554,-0.565009549,0.425078995,0
-45.21377823,-41.08272812,66.81581823,0.494918359,-0.485008447,-0.009909912,0
828.5489986,33.72557724,18.15058022,0.069301807,-0.385626551,0.316324744,1
-55.55612129,54.28353996,1.272581331,-0.398898395,-0.195530273,0.594428668,0
-819.0509464,-31.75407524,-19.60299878,-0.08108626,0.400116553,-0.319030294,1
-717.0400167,-26.98825282,-19.9941643,-0.093807875,0.421106633,-0.327298758,1
55.9512808,-488.3431987,435.0258863,0.267619782,0.034816831,-0.302436613,1
2.262154701,79.7748631,-84.94311776,-0.576515022,0.491406583,0.085108438,0
-32.34323192,-20.54074865,55.26264154,0.477123686,-0.545411647,0.068287962,0
-76.68687623,42.84641692,-49.86229847,-0.371588557,0.584646015,-0.213057458,1
4.745459564,-728.1977391,725.7784278,-0.318638502,-0.011550694,0.330189196,1
-19.08098831,96.09020519,-80.40944569,-0.619708826,0.355136791,0.264572035,0
-35.42929618,-20.81764337,56.24693955,0.361634168,-0.599649474,0.238015306,0
7.164450449,-749.863761,745.2259022,-0.299536425,-0.010496456,0.31003288,1
-5.234981929,-37.40843431,45.01622029,0.58549875,-0.391372555,-0.194126195,0
-67.8445172,44.83629062,19.53862353,0.091855613,-0.548246146,0.456390533,0
846.907292,63.3696997,-11.90659131,-0.159644441,-0.046764775,0.206409216,1
56.47909605,7.544228215,-62.15984345,0.005631237,0.532017418,-0.537648655,0
-69.71767009,427.8141074,-355.7214895,-0.319848244,-0.037224972,0.357073216,1
-62.93996887,43.72630721,-49.89689811,-0.372983678,0.582074319,-0.209090641,1
53.77056459,12.65461263,-69.7113641,0.012275139,0.531579436,-0.543854575,0
46.1898195,47.48745919,-90.967476,0.483710873,0.042001709,-0.525712582,1
8.070324975,-42.62353418,36.74824867,0.598337639,-0.291937696,-0.306399943,0
658.6921589,79.79889691,15.81988162,0.103712964,-0.420881497,0.317168533,1
-58.98723397,42.76345611,-49.94526972,-0.370677688,0.584645985,-0.213968296,1
-43.84773404,81.16278335,-35.08321056,-0.558945508,0.066889212,0.492056296,0
-845.3793125,644.8645612,200.5125867,-0.007923657,0.040028832,-0.032105176,1
-812.1122208,707.2519904,104.8579667,-0.003311777,0.038256481,-0.034944704,1
698.5298259,-821.4799839,-22.83862146,-0.006668815,-0.095395698,0.102064514,1
52.18981241,-13.20230803,-42.15889356,0.284733507,0.327459008,-0.612192515,0
-645.4564487,845.4413753,-197.8741387,0.011197768,0.029790694,-0.040988462,1
743.6439949,-793.2151934,49.58214935,-0.003689829,-0.03472974,0.038419569,1
839.0076564,-651.8245387,-73.35967389,0.007871276,-0.126736926,0.11886565,1
37.28025517,-63.10761936,25.82736419,0.555312745,-0.067109572,-0.488203173,0
737.961944,18.26426913,28.50750554,0.155261338,-0.484075113,0.328813775,1
-5.132427296,-52.67998734,51.02883982,0.381064643,-0.569438714,0.188374071,0
-54.48177633,18.02683129,33.36389681,0.297444906,-0.586660541,0.289215635,0
19.16735667,56.77585274,-73.60893266,-0.499655599,0.562065047,-0.062409448,0
-68.42651614,40.84894634,29.79465791,-0.043305196,-0.496968815,0.540274011,0
12.25810393,74.6430949,-90.0428598,-0.531141038,0.550849898,-0.01970886,0
-162.4646793,-671.1400908,833.6025149,-0.040520821,0.009537622,0.030983198,1
42.17301412,-21.93574787,-23.66875782,0.438428364,0.143418303,-0.581846667,0
10.84472197,543.4349966,-551.5770491,0.453038477,0.028324147,-0.481362624,1
698.3884634,12.84193881,31.63577529,0.182231265,-0.511175387,0.328944121,1
-657.620238,-87.18732268,-9.434907575,0.143773048,0.0277662,-0.171539248,1
54.4077726,9.500849325,-67.07148871,0.031797188,0.5203433,-0.552140488,0
54.34823273,4.994333158,-62.76072569,0.106093833,0.475213945,-0.581307777,0
499.8638951,-9.298758489,42.0242242,0.277322914,-0.586686802,0.309363889,1
-3.089410461,766.5231686,-763.4360219,0.037422568,-0.001546349,-0.035876219,1
441.2522388,429.8125475,55.26010006,0.042332404,-0.351599225,0.309266821,1
-58.45310484,75.98929839,-15.22156682,-0.44803771,-0.131261695,0.579299404,0
41.12358952,-73.44262249,35.16130159,0.50880196,0.015902779,-0.524704739,0
7.975224527,-47.13384803,49.91389228,0.37765297,-0.57035803,0.19270506,1
645.2399142,6.233609753,35.13062426,0.213097994,-0.539522308,0.326424314,1
39.03156033,34.70907239,-71.48918989,-0.334455021,0.6144536,-0.279998579,0
-309.8963761,148.3448343,163.7410598,0.274675911,-0.05112897,-0.223546941,1
58.58403818,-41.49005681,-20.80958856,0.237247779,0.363182789,-0.600430568,0
-605.2097371,-70.6027778,34.92429145,0.314560473,-0.267264183,-0.04729629,1
-227.0177599,-620.6462024,-57.75778511,-0.041348032,0.303559534,-0.262211501,1
203.4588884,642.5456582,-846.0059528,0.041025995,-0.011398353,-0.029627642,1
131.6160373,-39.22181374,49.60233097,0.365107892,-0.59348447,0.228376577,1
5.36442598,49.89226759,-58.86089771,-0.568872798,0.467361862,0.101510936,0
-56.54042663,3.374774466,53.16565216,0.15300476,-0.584235514,0.431230754,0
-400.3871278,-497.1924005,899.7489274,-0.036360588,0.01912269,0.017237898,1
-68.96465981,63.93297404,6.862679975,-0.186688074,-0.398691644,0.585379718,0
35.86523588,29.36152529,-61.95064953,-0.356001951,0.606576744,-0.250574793,0
-25.56446165,-13.58227706,41.03400964,0.511605928,-0.510706274,-0.000899654,0
-148.1341687,-679.3439392,829.4827293,-0.040313646,0.008873228,0.031440417,1
-5.947478387,88.90765699,-86.34703313,-0.599368234,0.450025737,0.149342498,0
380.8247392,-20.1622293,45.72457521,0.315176018,-0.603153841,0.287977823,1
42.1763309,20.63591182,-59.42468233,-0.282841246,0.608486853,-0.325645608,0
-39.97851033,82.27988781,-39.98096092,-0.577286105,0.114394736,0.462891369,0
-289.0420093,867.285512,-578.2453841,0.029003164,0.012242557,-0.04124572,1
-21.98178336,70.93770983,-46.04086097,-0.61141055,0.295840359,0.315570191,0
740.9364936,-787.430542,48.56246631,-0.00404433,-0.034472823,0.038517153,1
436.1043419,448.5838706,-882.5601119,0.042342831,-0.022346548,-0.019996283,1
16.17165724,74.76885822,-94.19114872,-0.506501418,0.574454786,-0.067953368,0
864.6224787,-562.4562051,-52.62200416,0.013655631,-0.204868481,0.19121285,1
-58.11638338,25.91244643,28.73809522,0.262561342,-0.583660825,0.321099483,0
-39.67542531,96.24549704,-59.69547119,-0.591618073,0.15234123,0.439276843,0
-722.2167978,804.3356817,20.3123624,0.004684636,0.112457015,-0.117141651,1
37.34364582,27.45021584,-61.49459778,-0.340299291,0.608046561,-0.267747269,0
-45.71185835,9.72076047,32.52943453,0.394930703,-0.569982362,0.175051659,0
-12.95945919,-42.07168969,57.6962917,0.571689868,-0.445596909,-0.126092959,0
-653.2353488,-70.78732543,32.01685107,0.29648157,-0.223775188,-0.072706383,1
-593.9419049,-217.7033594,-124.8919239,0.235510535,-0.104940254,-0.130570281,1
-4.736690498,82.61747386,-76.0328183,-0.600644837,0.431008369,0.169636468,0
856.0513901,-236.2917374,-619.7578875,0.028546258,-0.041423345,0.012877087,1
54.99974831,-8.374184795,-49.55944457,0.199546047,0.403844271,-0.603390318,0
23.36453885,-63.20416646,36.24331436,0.589644766,-0.178906606,-0.410738159,0
-36.48054873,97.39446355,-64.16304649,-0.602329489,0.189965632,0.412363856,0
41.11449571,44.30298924,-88.82226275,-0.274527205,0.625127435,-0.350600231,0
-532.9273405,876.4859767,-343.560656,0.018046804,0.024180864,-0.042227667,1
-450.0655361,10.31515524,-42.52750315,-0.278558034,0.58899317,-0.310435136,1
135.170573,688.3952523,-823.568089,0.040056535,-0.008147839,-0.031908696,1
-845.4000937,644.8953642,200.5024659,-0.007925718,0.040030464,-0.032104746,1
769.630398,-696.4044301,-71.19820544,0.010475824,-0.210957205,0.200481381,1
-60.5353366,84.41436719,-21.97096506,-0.424299225,-0.161248029,0.585547253,0
-865.7592927,-59.53757643,6.50287271,0.120619305,0.112773954,-0.233393259,1
-405.040442,-466.5781475,-55.99696778,-0.042359365,0.344849364,-0.302489999,1
4.195405036,-31.54298646,29.15845133,0.594170468,-0.317961978,-0.27620849,0
56.47373792,-469.2471076,415.3164199,0.281001966,0.03555835,-0.316560317,1
-15.41088764,-23.90729051,41.28111938,0.523928049,-0.509369152,-0.014558897,0
-51.92588743,-5.583491467,57.5093789,0.234085498,-0.601040998,0.366955501,0
297.938962,-874.5098145,-48.22951667,-0.028538764,0.120251525,-0.091712761,1
654.5091776,7.340439735,34.56900033,0.208077676,-0.535124108,0.327046433,1
-20.81366243,-27.33279392,50.43388481,0.537286516,-0.492258259,-0.045028257,0
-12.87340008,87.31359901,-72.52126812,-0.613849934,0.37304225,0.240807683,0
-64.55643142,15.18177802,45.74012102,0.03927162,-0.543787403,0.504515784,0
745.073232,40.64209851,-783.6613725,0.036751613,-0.036559096,-0.000192517,1
19.38615173,-785.553797,768.7279081,-0.210406869,-0.0020112,0.212418069,1
-58.05404724,22.69824706,32.37960525,0.247585667,-0.585507028,0.337921361,0
33.51927212,49.571088,-49.79479218,-0.380157026,0.560090972,-0.179933946,1
-422.8945064,-460.6259046,883.518161,-0.04237589,0.021828243,0.020547647,1
36.09273632,239.8449198,-273.3171524,0.501500604,0.039299448,-0.540800052,1
-115.4483826,-716.0070374,-57.53478464,-0.038194257,0.276037618,-0.237843361,1
447.9887967,-893.2041033,447.3709892,-0.022119993,-0.020093621,0.042213614,1
-630.7856641,-12.39946104,-32.89141851,-0.183819361,0.516222319,-0.332402958,1
-868.4591079,574.7206231,293.7363058,-0.012442512,0.041320107,-0.028877595,1
-62.36565518,34.9777871,29.72446877,-0.47621554,-0.04230933,0.51852487,1
781.1231785,-68.00797601,36.92400565,0.034238133,-0.367857392,0.333619259,1
57.83896519,-6.357011268,-51.48195392,-0.125241619,0.57599826,-0.450756641,0
42.38597587,40.67383859,-86.21296943,-0.264837731,0.622732346,-0.357894615,0
28.59889068,-32.22121617,0.673745982,0.546423041,-0.058403641,-0.4880194,0
19.02581056,67.92046954,-89.97149786,-0.493005723,0.578875432,-0.085869709,0
170.4070687,-44.26524675,48.65995527,0.362691397,-0.603375081,0.240683684,1
-37.12772556,-401.5826812,441.1540369,-0.496257858,-0.034767951,0.531025809,1
11.09556497,543.3059868,-551.7952768,0.45317293,0.028327712,-0.481500642,1
-699.3012993,817.3842864,-115.9734159,0.007303749,0.032494791,-0.03979854,1
-863.9922084,351.697118,-20.53637464,-0.024327433,0.32200353,-0.297676097,1
27.12499533,32.82715776,-63.40001723,-0.457320297,0.573500166,-0.116179869,0
44.94796755,-19.7541619,-28.62367829,0.405459854,0.189595902,-0.595055756,0
12.54534733,52.55160498,-62.04097341,-0.528389726,0.529970882,-0.001581156,0
31.65913555,54.80096428,-89.4896817,-0.393503058,0.617389452,-0.223886394,0
304.7020088,-26.45869727,47.40905581,0.334214723,-0.605916062,0.271701339,1
16.67182254,68.41119762,-83.23114381,-0.518678962,0.555924869,-0.037245907,0
656.345392,-840.2707891,185.9958037,-0.010590546,-0.030204949,0.040795494,1
-5.138612736,64.02465028,-55.91645498,-0.593094331,0.425485278,0.167609052,0
56.43579326,-2.499091808,-51.67702144,0.008840839,0.525429371,-0.53427021,0
7.09557735,-42.31558454,37.41525762,0.598299786,-0.300160711,-0.298139076,0
24.26341102,-63.28060574,35.42122706,0.58745915,-0.16979154,-0.41766761,0
-270.0381043,-593.782838,863.8186788,-0.04175795,0.014636293,0.027121657,1
505.2993051,-890.1738613,384.8954214,-0.019306915,-0.022896923,0.042203838,1
729.6516503,66.72010984,-796.3715633,0.037444984,-0.03590214,-0.001542844,1
-69.49227153,76.27425303,-4.358817277,-0.213445311,-0.345995273,0.559440584,0
45.30680596,-704.4779457,661.7289893,0.052547492,0.020647796,-0.073195288,1
-712.954326,-95.70718411,808.6592724,-0.038045438,0.035220486,0.002824952,1
29.36446463,-63.41100565,30.31237379,0.571271871,-0.114300783,-0.456971088,0
187.1803718,649.9431042,57.7735606,0.04085895,-0.292716876,0.251857926,1
541.8517327,56.63154236,6.204735981,0.208918824,-0.505996531,0.297077707,1
-36.48265052,92.62207135,-54.22510413,-0.592492337,0.15842999,0.434062347,0
-49.97924118,-221.5425366,273.9545382,-0.508386729,-0.039707924,0.548094653,1
45.7357544,34.73273947,-83.62346752,-0.211852454,0.614627775,-0.402775321,0
-5.230139427,-24.05291372,26.20830022,0.584318936,-0.36773243,-0.216586507,0
60.28772143,-47.17834109,-13.10938034,0.306417899,0.299572014,-0.605989913,0
-69.31266936,48.21987442,18.22139659,-0.000211895,-0.512764001,0.512975896,0
-342.1962769,218.5665558,125.8207534,0.095904697,-0.003470662,-0.092434035,1
7.491733181,78.25189143,-88.88377633,-0.554217203,0.526353626,0.027863576,0
-71.66513353,65.23117427,3.328320761,-0.152230837,-0.421878209,0.574109046,0
-833.0112072,-34.69887409,-17.41780396,-0.063375181,0.378238055,-0.314862874,1
809.6974922,-98.69042819,-711.0093275,0.033003549,-0.03943128,0.006427731,1
-31.84510547,-9.216656136,42.87908201,0.475242372,-0.540986934,0.065744562,0
-56.11044082,77.61388763,-19.18793025,-0.473326032,-0.09397447,0.567300502,0
-643.9433586,-70.78533298,32.61472211,0.300247281,-0.232592102,-0.06765518,1
-3.672588619,83.29927567,-82.53111179,-0.594785182,0.45370005,0.141085132,0
34.36862557,52.30231711,-89.82046342,-0.363660096,0.622856082,-0.259195985,0
38.55401451,-750.3042066,714.1815514,-0.034441433,0.013981185,0.020460247,1
-4.953561576,88.36551547,-86.7991337,-0.596822374,0.456695959,0.140126415,0
-43.39646435,97.41693172,-57.26710202,-0.579657606,0.115712385,0.463945221,0
17.03456241,41.67001623,-62.23839039,-0.519110043,0.531342818,-0.012232775,0
17.81918383,-27.05892446,5.79798505,0.576263648,-0.157533757,-0.418729891,0
-60.55854082,7.05200126,56.18657944,0.202162634,-0.593662198,0.391499564,0
-868.3050048,389.7940232,-17.96962142,-0.022665823,0.312450628,-0.289784805,1
-4.55418326,-23.242372,24.60161076,0.585337286,-0.359613393,-0.225723893,0
866.3895302,-546.7088683,6.452815148,0.015090479,-0.263440956,0.248350477,1
-747.6362714,781.299026,-33.66487296,0.003337516,0.034925681,-0.038263196,1
-869.8891555,-58.30539491,4.94467251,0.109149873,0.131418052,-0.240567925,1
-69.57083943,30.96550025,41.40598451,-0.022196317,-0.512995748,0.535192065,0
-48.19720514,-11.48569944,62.3580552,0.36039057,-0.598143559,0.237752989,0
113.8709719,-815.9807077,702.1074724,-0.034702005,-0.003682229,0.038384234,1
-51.23616654,-12.48494803,60.09634892,0.292837939,-0.605829116,0.312991176,0
-58.9680921,24.91365556,30.9613082,0.238464676,-0.583947953,0.345483277,0
27.34455297,60.59843392,-91.08978472,-0.429807698,0.608895048,-0.17908735,0
-772.9973776,-23.57388964,-25.20359639,-0.127328781,0.453990452,-0.326661671,1
18.94152243,70.98146777,-93.31830984,-0.488704846,0.584734011,-0.096029166,0
2.09253093,617.6370221,-617.0376199,0.418090837,0.02360225,-0.441693087,1
-41.78528687,62.97913404,-24.93410608,-0.552463656,0.057795572,0.494668084,0
-863.8397154,274.994671,590.9434947,-0.026987072,0.041796641,-0.014809569,1
-841.2982145,-36.61984365,-15.93939033,-0.051487414,0.363182779,-0.311695364,1
-58.47165203,14.13297493,46.63646069,0.217349589,-0.590399543,0.373049954,0
-40.83550895,-9.772079374,52.89985805,0.415472424,-0.577733661,0.162261236,0
-60.89459739,45.81881065,15.07578674,-0.289800042,-0.315926741,0.605726783,0
12.29102873,-26.25290618,10.51822535,0.586292103,-0.211206919,-0.375085185,0
-69.09233597,57.08015228,13.84177072,-0.112620903,-0.450862984,0.563483887,0
-655.4452797,845.6801049,26.93193402,0.009924226,0.066530797,-0.076455023,1
-10.60406414,-651.1925677,664.2827933,-0.402024994,-0.021315891,0.423340884,1
-53.48209688,92.54366893,-42.06390908,-0.51778726,-0.018627583,0.536414843,0
-726.8332469,-8.655963542,-33.4654116,-0.040840145,0.366164444,-0.325324299,1
-72.26105215,69.5350208,-0.628438813,-0.171736066,-0.407070065,0.578806131,0
17.55714594,57.65564859,-72.96697037,-0.5102337,0.553621951,-0.04338825,0
860.7763926,60.71138629,-8.054500794,-0.131963716,-0.094018443,0.225982159,1
195.8249844,-844.3121573,648.4849094,-0.032259161,-0.00763617,0.039895331,1
56.00483533,-26.90882513,-26.35280235,0.179497062,0.410384897,-0.589881959,0
-60.9372687,-51.13242996,49.65623059,0.38137656,-0.55255375,0.17117719,1
-66.94786041,21.33081677,48.41302907,0.072764383,-0.556272599,0.483508217,0
-59.94317531,95.09661649,-38.61731685,-0.473954908,-0.091051176,0.565006084,0
-563.5541397,-290.0355521,-51.53893247,-0.041330783,0.369529377,-0.328198595,1
-65.65105979,132.5066105,-64.51364021,-0.450195468,-0.04217495,0.492370419,1
-252.4250204,30.52921178,-48.29928782,-0.345263297,0.60476934,-0.259506043,1
533.6996251,-5.980508061,40.70967901,0.264605504,-0.578901829,0.314296325,1
-47.75409345,-256.6905093,306.8786057,-0.508539436,-0.038950544,0.547489981,1
18.33657147,468.3973348,-484.0241203,0.47647153,0.032049704,-0.508521234,1
57.03883758,-7.414198891,-47.27509578,0.065456,0.493650783,-0.559106783,0
-14.7523675,60.80102168,-46.04865419,-0.605803542,0.292579693,0.313223848,0
-48.92875573,-7.436743947,58.74739179,0.342948848,-0.595204222,0.252255374,0
52.8735701,16.51017807,-72.30974509,-0.062281835,0.566087106,-0.50380527,0
30.67653108,58.68720449,-92.76361946,-0.395065759,0.619687571,-0.224621812,0
-20.72480723,90.04370538,-67.40144574,-0.617125217,0.308835849,0.308289368,0
-15.04472692,-608.8817897,626.2102428,-0.425138407,-0.023575475,0.448713882,1
25.06176449,-53.48948259,31.18714762,0.570022761,-0.120444214,-0.449578548,0
775.6281478,-55.19040252,37.6125138,0.034698709,-0.369121639,0.33442293,1
-26.58190305,-8.927120016,32.18184258,0.518071058,-0.496376129,-0.021694929,0
-16.11206254,94.96071704,-82.24113389,-0.617362419,0.378609059,0.23875336,0
626.2261987,4.015621959,36.22773449,0.22297965,-0.547918316,0.324938665,1
341.778736,3.783075929,10.91659472,0.31452297,-0.580448154,0.265925184,1
-27.85434843,63.27820178,-35.42385335,-0.588614192,0.16978887,0.418825322,0
-50.96910363,-11.57937809,37.2917272,0.480467838,-0.463836931,-0.016630908,0
47.54802625,30.50456469,-81.08946034,-0.184166715,0.607849972,-0.423683257,0
729.0652659,67.58889016,-796.6564196,0.037386372,-0.035855869,-0.001530503,1
-195.6607858,843.6931018,-648.0341324,0.032214511,0.007717055,-0.039931565,1
803.8167006,-123.5877036,34.06034488,0.032605389,-0.362085376,0.329479987,1
8.49680411,-25.40713353,13.46541999,0.590018493,-0.245870782,-0.344147711,0
738.6226868,18.26583036,28.50905646,0.155289854,-0.484075133,0.328785278,1
861.6469383,-261.4819587,-600.167243,0.027450595,-0.041608247,0.014157652,1
0.985375177,-55.84914547,54.86377029,0.595112348,-0.394510225,-0.200602123,0
-39.11682355,0.85285512,35.05795111,0.442549019,-0.553593625,0.111044606,0
-51.72451733,-737.083868,-56.90159494,-0.038623058,0.252073134,-0.213450076,1
317.5955052,-25.42411381,47.15717362,0.331243355,-0.605829115,0.27458576,1
-53.81829776,-3.25286078,59.45371594,0.28799819,-0.600558397,0.312560207,0
26.25684557,50.10201323,-74.0227887,-0.45139134,0.588877568,-0.137486228,0
380.6521053,490.0891407,56.41702295,0.042330222,-0.33991909,0.297588869,1
-54.6591385,7.48394102,49.3850531,0.269587156,-0.596202697,0.326615541,0
25.6684664,60.26034461,-84.07515408,-0.460712127,0.592212532,-0.131500405,0
854.9433032,61.82489871,-9.598327461,-0.143183858,-0.075170273,0.218354131,1
-67.62666886,23.88314481,46.42794616,0.044582108,-0.544815512,0.500233403,0
-678.4773,-122.4400138,-40.81399762,-0.044014238,0.377330003,-0.333315765,1
-70.35731488,38.82443934,34.22142872,-0.107167579,-0.46326334,0.570430919,0
-69.00213041,54.56477138,16.33791808,-0.075334153,-0.473630357,0.54896451,0
24.27290635,35.3291866,-63.28831523,-0.475550782,0.563652717,-0.088101935,0
-834.1843594,167.5689063,668.7122908,-0.030867918,0.040586916,-0.009718999,1
825.1900652,-694.4357865,-130.7466676,0.004814326,-0.038915552,0.034101226,1
59.21224256,-38.39554182,-24.53089441,0.201801546,0.392920066,-0.594721612,0
51.28439618,22.58330197,-77.27965736,-0.073811568,0.573098947,-0.499287379,0
57.58548346,-3.273468706,-52.44638365,0.118818477,0.463444633,-0.582263111,0
22.25684645,65.83357063,-91.23540094,-0.469363968,0.59302787,-0.123663902,0
-821.9165238,691.017682,133.004767,-0.004626911,0.038794606,-0.034167695,1
-379.0778368,-65.56306634,44.24221224,0.366551503,-0.422222904,0.055671401,1
712.180744,-817.2283847,105.0598392,-0.006341319,-0.033135436,0.039476755,1
632.8322514,217.3716006,-850.204193,0.04028861,-0.031493197,-0.008795413,1
48.17951713,-18.04037912,-33.43798175,0.363044607,0.242812491,-0.605857098,0
-7.222958673,-19.64062709,23.41371798,0.581058624,-0.37267572,-0.208382904,0
-67.76189512,216.2391809,-146.1287497,-0.421632737,-0.041511226,0.463143963,1
54.81908602,3.861750571,-56.3339901,-0.048534364,0.5533503,-0.504815936,0
-28.48760624,-7.459553278,32.61933947,0.508702914,-0.50604056,-0.002662354,0
11.01650312,-60.8034661,46.04596948,0.604600605,-0.292583368,-0.312017237,0
-55.81374667,21.59442592,30.88093015,0.28819012,-0.585188159,0.296998039,0
-61.16584548,45.12420187,16.04164361,-0.281407959,-0.32401059,0.605418549,0
368.2950748,501.6955832,56.60622119,0.042304709,-0.337333113,0.295028404,1
33.77587251,-30.03592194,-6.802023385,0.516881842,0.008718762,-0.525600604,0
632.1466966,52.04601808,34.51857343,0.146355234,-0.466631819,0.320276585,1
-26.05062967,63.1097229,-37.05909324,-0.592840021,0.187974735,0.404865286,0
18.49460969,-29.73210131,8.049907757,0.577338569,-0.159114539,-0.418224031,0
-634.539222,-70.76676253,33.20366386,0.303936985,-0.241351566,-0.062585419,1
67.10866432,730.258675,-795.2449573,0.038882132,-0.004889594,-0.033992538,1
51.42908727,-40.4577613,-8.223041047,0.340970885,0.2604597,-0.601430585,0
-639.1929256,412.122656,229.2606389,-0.224522634,0.07557963,0.148943005,1
-42.03585398,4.774973038,33.92826024,0.422717711,-0.56138211,0.138664399,0
